날짜,가임암소 수,도축 수,암송아지가격,숫송아지가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체 중량,생산량,출생두수,사육비,도매 가격,소비자 가격
20200427,1.462701018,-0.315581865,1.176450177,1.136382487,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.546847046,1.712475771
20200428,1.462701018,-0.315581865,1.174698638,1.148120169,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.560139589,1.454930651
20200429,1.462701018,-0.315581865,1.172947098,1.15985785,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.541067679,1.80276395
20200430,1.462701018,-0.315581865,1.17119556,1.171595532,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.918460314,1.838027653
20200503,1.462701018,-0.435526406,1.180391139,1.210721137,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,-1.444553073,1.852984703
20200504,1.462701018,-0.435526406,1.180391139,1.210721137,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.738722015,1.852984703
20200505,1.462701018,-0.435526406,1.186302582,1.238761154,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,0.542971079,1.852984703
20200506,1.462701018,-0.435526406,1.192214026,1.266801171,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.713292802,1.680050633
20200507,1.462701018,-0.435526406,1.198125469,1.294841188,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.703467879,1.291167327
20200510,1.462701018,-0.435526406,1.204036913,1.322881205,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,-1.402941634,1.446633309
20200511,1.462701018,-0.435526406,1.194841334,1.334618886,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.837549183,1.440519478
20200512,1.462701018,-0.435526406,1.195717104,1.318533916,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,2.128829256,1.357764412
20200513,1.462701018,-0.435526406,1.196592872,1.302448944,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.892453165,1.673281749
20200514,1.462701018,-0.435526406,1.197468642,1.286363973,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.743345508,1.783221527
20200517,1.462701018,-0.435526406,1.163313636,1.290276534,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,-0.163845449,1.668259674
20200518,1.462701018,-0.435526406,1.168568252,1.30853515,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.832347753,1.592491843
20200519,1.462701018,-0.435526406,1.168568252,1.30853515,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,0.662603966,1.592491843
20200520,1.462701018,-0.435526406,1.168568252,1.30853515,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.954870323,1.328942067
