날짜,가임암소 수,도축 수,2년전 암송아지 가격,2년전 수송아지 가격,도매 가격,소비자 가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체중량,출생두수,사육비,생산량
20150327,-1.7142128188463628,0.3180353248288331,-1.5921406952100332,-1.5519728860618853,-2.4474399206766577,-2.3532605148897336,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150330,-1.7142128188463628,0.3180353248288331,-1.5952902754759686,-1.5812740024143377,-2.301944238024245,-2.2488174062974737,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150331,-1.7142128188463628,0.3180353248288331,-1.5984398557419042,-1.6105751187667907,-2.2167043431369726,-2.253063061118297,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150401,-0.0015672045002826833,0.6672482521030073,-1.6015894360078395,-1.6398762351192437,-2.2821039176625524,-2.4436080494768593,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150402,-0.0015672045002826833,0.6672482521030073,-1.5894410549820885,-1.591804091103501,-2.1013365543671303,-2.468402673630469,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150403,-0.0015672045002826833,0.6672482521030073,-1.5894410549820885,-1.591804091103501,-2.1314644482497003,-2.468402673630469,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150406,-0.0015672045002826833,0.6672482521030073,-1.580442254222273,-1.5533463758909065,-1.9690677519558457,-2.387225753456322,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150407,-0.0015672045002826833,0.6672482521030073,-1.5714434534624577,-1.5148886606783123,-2.010952872719419,-2.387225753456322,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150408,-0.0015672045002826833,0.6672482521030073,-1.562444652702642,-1.4764309454657178,-1.9844991122371622,-2.33169258839995,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150409,-0.0015672045002826833,0.6672482521030073,-1.5867414147541439,-1.5382379877716732,-1.939674684753338,-2.426115951615066,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
