날짜,가임 암소 수,도축 비육우 수,암송아지가격(천원/마리),수송아지가격(천원/마리),심리지수,물가총지수,물가농축수산물지수,평균도체중량,생산량,출생두수,두당사육비,한우 평균 도매 가격,한우 1등급 소비자 가격
20191106,684181,56924,2941,3571,101.7,104.87,109.67,423.3005045,245,47730,8700288,19718,102512
20191107,684181,56924,2956,3588,101.7,104.87,109.67,423.3005045,245,47730,8700288,19173,100412
20191108,684181,56924,2961,3587,101.7,104.87,109.67,423.3005045,245,47730,8700288,17635,103225
20191111,684181,56924,-,-,101.7,104.87,109.67,423.3005045,245,47730,8700288,20003,104386
20191112,684181,56924,-,-,101.7,104.87,109.67,423.3005045,245,47730,8700288,20037,104386
20191113,684181,56924,2969,3636,101.7,104.87,109.67,423.3005045,245,47730,8700288,19923,103723
20191114,684181,56924,2959,3645,101.7,104.87,109.67,423.3005045,245,47730,8700288,19992,103252
20191115,684181,56924,2966,3652,101.7,104.87,109.67,423.3005045,245,47730,8700288,16136,103956
20191118,684181,56924,-,-,101.7,104.87,109.67,423.3005045,245,47730,8700288,20381,103956
20191119,684181,56924,-,-,101.7,104.87,109.67,423.3005045,245,47730,8700288,20426,104548
20191120,684181,56924,2937,3491,101.7,104.87,109.67,423.3005045,245,47730,8700288,20398,104779
20191121,684181,56924,2943,3387,101.7,104.87,109.67,423.3005045,245,47730,8700288,19683,105097
20191122,684181,56924,2860,3502,101.7,104.87,109.67,423.3005045,245,47730,8700288,17049,104310
20191125,684181,56924,-,-,101.7,104.87,109.67,423.3005045,245,47730,8700288,20434,104310
20191126,684181,56924,-,-,101.7,104.87,109.67,423.3005045,245,47730,8700288,19980,104310
20191127,684181,56924,2861,3452,101.7,104.87,109.67,423.3005045,245,47730,8700288,19951,104355
20191128,684181,56924,2862,3416,101.7,104.87,109.67,423.3005045,245,47730,8700288,19689,103206
20191129,684181,56924,2885,3441,101.7,104.87,109.67,423.3005045,245,47730,8700288,18153,103794
20191202,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19872,104593
20191203,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19437,103794
20191204,684181,79118,2952,3517,101.3,105.12,111.92,427.1679727,245,52405,8700288,19237,102445
20191205,684181,79118,3073,3636,101.3,105.12,111.92,427.1679727,245,52405,8700288,18953,101510
20191206,684181,79118,2960,3567,101.3,105.12,111.92,427.1679727,245,52405,8700288,17308,101900
20191209,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19587,101727
20191210,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19808,102613
20191211,684181,79118,2962,3604,101.3,105.12,111.92,427.1679727,245,52405,8700288,19970,102473
20191212,684181,79118,2931,3576,101.3,105.12,111.92,427.1679727,245,52405,8700288,19521,102473
20191213,684181,79118,2947,3580,101.3,105.12,111.92,427.1679727,245,52405,8700288,14312,102579
20191216,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19846,102523
20191217,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19690,102381
20191218,684181,79118,2905,3520,101.3,105.12,111.92,427.1679727,245,52405,8700288,19095,102600
20191219,684181,79118,2892,3489,101.3,105.12,111.92,427.1679727,245,52405,8700288,18617,101531
20191220,684181,79118,2895,3478,101.3,105.12,111.92,427.1679727,245,52405,8700288,15434,101909
20191223,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19304,102600
20191224,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,18675,101297
20191226,684181,79118,2881,3393,101.3,105.12,111.92,427.1679727,245,52405,8700288,18284,100421
20191227,684181,79118,2814,3326,101.3,105.12,111.92,427.1679727,245,52405,8700288,18179,100207
20191230,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,16251,100373
20191231,684181,79118,-,-,101.3,105.12,111.92,427.1679727,245,52405,8700288,19339,101760
