날짜,가임암소 수,도축 수,2년전 암송아지 가격,2년전 수송아지 가격,도매 가격,소비자 가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체중량,출생두수,사육비,생산량
20170626,681899,52050,2555,3104,16090,78419,110.8,102.61,106.47,412.04851339999993,94598,7671892,236
20170627,681899,52050,2555.0,3104.0,16544,78864,110.8,102.61,106.47,412.04851339999993,94598,7671892,236
20170628,681899,52050,2555.0,3104.0,16748,79381,110.8,102.61,106.47,412.04851339999993,94598,7671892,236
20170629,681899,52050,2555,3104,16975,78462,110.8,102.61,106.47,412.04851339999993,94598,7671892,236
20170630,681899,52050,2532,3088,16682,77718,110.8,102.61,106.47,412.04851339999993,94598,7671892,236
20170703,711841,51711,2556,3145,15456,77700,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170704,711841,51711,2556.0,3111.0,16986,77989,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170705,711841,51711,2556.0,3094.0,16989,78267,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170706,711841,51711,2556,3077,16781,78389,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170707,711841,51711,2575,3081,16449,78389,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170710,711841,51711,2573,3118,15693,79235,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170711,711841,51711,2570.0,3146.0,16916,79235,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170712,711841,51711,2568.5,3160.0,16578,79235,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170713,711841,51711,2567,3174,16201,79757,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170714,711841,51711,2597,3095,16199,79757,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170717,711841,51711,2687,3198,15780,79765,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170718,711841,51711,2670.5,3197.0,16362,79630,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170719,711841,51711,2662.25,3196.5,16113,79251,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170720,711841,51711,2654,3196,16184,79008,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170721,711841,51711,2661,3045,16501,78756,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170724,711841,51711,2796,3160,15805,79697,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170725,711841,51711,2741.0,3166.5,16460,79697,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170726,711841,51711,2713.5,3169.75,16547,79697,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170727,711841,51711,2686,3173,17002,78853,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170728,711841,51711,2760,3164,17162,78642,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170731,711841,51711,2809,3388,14696,80127,110.9,102.78,106.89,409.3157372,72369,7671892,236
20170801,711841,64897,2737.5,3306.0,16922,80127,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170802,711841,64897,2701.75,3265.0,17042,80486,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170803,711841,64897,2666,3224,17237,79432,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170804,711841,64897,2705,3274,18055,79227,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170807,711841,64897,2667,3207,17695,79551,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170808,711841,64897,2663.0,3234.0,17553,79551,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170809,711841,64897,2661.0,3247.5,17274,79011,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170810,711841,64897,2659,3261,17208,79887,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170811,711841,64897,2649,3244,16992,79326,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170814,711841,64897,2646.0,3242.0,15322,79738,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170816,711841,64897,2644.5,3241.0,16697,79884,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170817,711841,64897,2643,3240,16928,79592,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170818,711841,64897,2684,3167,16545,79539,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170821,711841,64897,2532,3114,15145,79928,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170822,711841,64897,2591.5,3183.0,17123,79928,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170823,711841,64897,2621.25,3217.5,17120,79038,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170824,711841,64897,2651,3252,16970,79447,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170825,711841,64897,2691,3267,16808,79462,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170828,711841,64897,2682,3242,17464,80100,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170829,711841,64897,2701.0,3338.0,17203,80371,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170830,711841,64897,2710.5,3386.0,17299,81103,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170831,711841,64897,2720,3434,16883,81108,109.6,103.37,112.9,409.07393010000004,62746,7671892,236
20170901,711841,98998,2716,3399,16859,80941,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170904,711841,98998,2798,3264,16637,81811,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170905,711841,98998,2780.5,3337.0,17296,82324,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170906,711841,98998,2771.75,3373.5,17545,82324,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170907,711841,98998,2763,3410,17510,81846,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170908,711841,98998,2784,3374,17182,81630,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170911,711841,98998,2763,3499,16766,81684,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170912,711841,98998,2755.5,3459.5,17654,81884,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170913,711841,98998,2751.75,3439.75,17754,81884,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170914,711841,98998,2748,3420,17708,82262,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170915,711841,98998,2736,3484,17350,82673,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170918,711841,98998,2781,3450,16631,82457,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170919,711841,98998,2719.0,3408.0,17730,82638,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170920,711841,98998,2688.0,3387.0,17648,82414,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170921,711841,98998,2657,3366,17681,81657,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170922,711841,98998,2665,3433,17308,81435,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170925,711841,98998,2671.0,3416.1111111111113,16515,81392,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170926,711841,98998,2674.0,3407.666666666667,17804,81484,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170927,711841,98998,2677.0,3399.2222222222226,17912,82026,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170928,711841,98998,2680.0,3390.7777777777774,17823,81959,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20170929,711841,98998,2683.0,3382.3333333333335,18577,81789,107.4,103.49,115.06,407.58634900000004,48665,7671892,236
20171010,633594,45406,2686.0,3373.8888888888887,17208,82371,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171011,633594,45406,2689.0,3365.444444444445,17749,82760,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171012,633594,45406,2692,3357,17532,84125,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171013,633594,45406,2597,3299,17667,84264,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171016,633594,45406,2754,3359,16213,84978,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171017,633594,45406,2707.5,3342.5,17479,84924,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171018,633594,45406,2684.25,3334.25,17766,84811,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171019,633594,45406,2661,3326,17277,84712,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171020,633594,45406,2664,3318,16888,84777,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171023,633594,45406,2576,3287,16190,84789,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171024,633594,45406,2622.0,3275.0,17442,84816,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171025,633594,45406,2645.0,3269.0,17334,84546,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171026,633594,45406,2668,3263,17110,83051,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171027,633594,45406,2652,3265,16541,83162,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171030,633594,45406,2594,3123,16062,83736,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171031,633594,45406,2584.5,3007.0,17283,83645,108.9,103.39,110.0,414.6894587,47371,7671892,236
20171101,633594,57631,2579.75,2949.0,17330,84039,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171102,633594,57631,2575,2891,17641,82153,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171103,633594,57631,2532,3029,17392,82446,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171106,633594,57631,2437,2865,17268,83753,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171107,633594,57631,2420.0,2871.5,17756,84253,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171108,633594,57631,2411.5,2874.75,17636,83918,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171109,633594,57631,2403,2878,17424,81674,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171110,633594,57631,2458,3017,17043,81305,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171113,633594,57631,2538,3216,16923,81489,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171114,633594,57631,2568.5,3263.0,17578,81674,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171115,633594,57631,2583.75,3286.5,17267,81700,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171116,633594,57631,2599,3310,16971,82911,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171117,633594,57631,2566,3324,16744,82911,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171120,633594,57631,2594,3196,16346,82437,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171121,633594,57631,2556.5,3180.0,17134,82395,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171122,633594,57631,2537.75,3172.0,17196,82395,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171123,633594,57631,2519,3164,17249,80517,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171124,633594,57631,2652,3193,17027,81011,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171127,633594,57631,2460,3176,15790,80589,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171128,633594,57631,2460.0,3174.0,17509,80206,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171129,633594,57631,2460.0,3173.0,17727,80416,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171130,633594,57631,2460,3172,17950,81963,112.0,102.62,104.79,415.6614651,40354,7671892,236
20171201,633594,61042,2505,3131,18181,81963,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171204,633594,61042,2531,3025,17515,82763,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171205,633594,61042,2497.5,3047.0,18047,82763,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171206,633594,61042,2480.75,3058.0,17891,82605,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171207,633594,61042,2464,3069,17578,81884,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171208,633594,61042,2477,3254,17111,82668,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171211,633594,61042,2520,3020,16696,83274,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171212,633594,61042,2504.0,3049.0,17415,83274,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171213,633594,61042,2496.0,3063.5,17183,83274,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171214,633594,61042,2488,3078,16810,83335,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171215,633594,61042,2485,3075,16260,83335,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171218,633594,61042,2540,3064,16026,83795,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171219,633594,61042,2578.5,3023.0,16900,83335,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171220,633594,61042,2597.75,3002.5,16958,83341,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171221,633594,61042,2617,2982,16702,83368,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171222,633594,61042,2524,3039,16615,81479,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171226,633594,61042,2550.0,3055.5,16297,82032,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171227,633594,61042,2563.0,3063.75,17297,82032,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171228,633594,61042,2576,3072,17260,81479,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20171229,633594,61042,2649,2918,17520,80137,110.6,102.99,107.28,419.84075139999993,44277,7671892,236
20180102,599832,90675,2633.0,3026.0,16590,80530,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180103,599832,90675,2625.0,3080.0,17849,80095,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180104,599832,90675,2617,3134,17978,80021,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180105,599832,90675,2621,3127,18010,80021,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180108,599832,90675,2627,3126,17424,79505,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180109,599832,90675,2628.5,3164.0,18194,79505,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180110,599832,90675,2629.25,3183.0,18052,79505,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180111,599832,90675,2630,3202,17901,81782,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180112,599832,90675,2613,3220,17176,81566,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180115,599832,90675,2616,3271,16515,81758,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180116,599832,90675,2636.0,3321.5,17498,81713,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180117,599832,90675,2646.0,3346.75,17486,81976,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180118,599832,90675,2656,3372,17122,81958,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180119,599832,90675,2627,3272,16502,81958,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180122,599832,90675,2610,3289,16280,82711,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180123,599832,90675,2621.0,3279.0,16840,82884,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180124,599832,90675,2626.5,3274.0,16761,82249,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180125,599832,90675,2632,3269,16721,82545,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180126,599832,90675,2623,3294,16338,82545,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180129,599832,90675,2614,3276,15901,82249,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180130,599832,90675,2622.5,3287.0,16689,82249,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180131,599832,90675,2626.75,3292.5,16844,82249,110.7,103.42,109.72,425.16632760000005,51406,8406394,245
20180201,599832,54614,2631,3298,16930,81833,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180202,599832,54614,2636,3307,17059,81833,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180205,599832,54614,2669,3293,17541,81833,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180206,599832,54614,2677.3333333333335,3271.666666666667,17982,82197,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180207,599832,54614,2681.5,3261.0,18303,82197,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180208,599832,54614,2685.666666666667,3250.333333333333,18097,81934,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180209,599832,54614,2689.833333333333,3239.666666666667,17699,82065,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180212,599832,54614,2694,3229,17401,82644,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180213,599832,54614,2658.6666666666665,3239.0,16988,82387,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180219,599832,54614,2641,3244,16988,80008,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180220,599832,54614,2651.0,3223.0,17659,79568,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180221,599832,54614,2656.0,3212.5,18006,78681,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180222,599832,54614,2661,3202,18531,80382,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180223,599832,54614,2687,3210,18333,80488,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180226,599832,54614,2772,3256,17869,80431,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180227,599832,54614,2790.5,3275.5,18310,80891,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180228,599832,54614,2799.75,3285.25,17730,81508,109.0,104.21,115.27,422.15958439999997,62018,8406394,245
20180302,599832,46795,2809,3295,17844,81973,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180305,599832,46795,2812.5,3328.0,16225,81694,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180306,599832,46795,2814.25,3344.5,17698,81694,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180307,599832,46795,2816,3361,17682,81694,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180308,599832,46795,2791,3374,17651,83405,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180309,599832,46795,2808,3384,17559,83405,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180312,599832,46795,2835.0,3413.0,16782,83865,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180313,599832,46795,2848.5,3427.5,17777,83865,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180314,599832,46795,2862,3442,17732,83865,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180315,599832,46795,2865,3465,17535,81772,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180316,599832,46795,2877,3475,17104,81022,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180319,599832,46795,2879.5,3471.5,16148,81832,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180320,599832,46795,2880.75,3469.75,17600,81832,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180321,599832,46795,2882,3468,17464,81679,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180322,599832,46795,2861,3461,17764,78744,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180323,599832,46795,2858,3457,17108,78766,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180326,599832,46795,2854.0,3454.0,16956,79300,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180327,599832,46795,2852.0,3452.5,17687,79300,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180328,599832,46795,2850,3451,18054,79232,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180329,599832,46795,2846,3461,18494,78139,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180330,599832,46795,2851,2472,18393,78566,108.9,104.1,111.73,419.54652639999995,113024,8406394,245
20180402,689913,58132,2853.5,2993.5,17887,79135,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180403,689913,58132,2854.75,3254.25,18017,79167,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180404,689913,58132,2856,3515,17936,79250,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180405,689913,58132,2861,3526,18182,83062,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180406,689913,58132,2875,3520,17396,82454,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180409,689913,58132,2903.0,3536.5,17471,83074,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180410,689913,58132,2917.0,3544.75,18216,83074,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180411,689913,58132,2931,3553,18134,82426,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180412,689913,58132,2937,3559,18324,81509,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180413,689913,58132,2958.2,3602.6000000000004,17778,82009,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180416,689913,58132,2968.8,3624.3999999999996,16262,82009,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180417,689913,58132,2979.3999999999996,3646.2,18015,82009,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180418,689913,58132,2990,3668,18150,82367,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180419,689913,58132,2997,3674,17882,82453,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180420,689913,58132,3003,3679,17163,82453,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180423,689913,58132,3031.5,3713.0,16193,82894,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180424,689913,58132,3045.75,3730.0,17808,82758,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180425,689913,58132,3060,3747,17999,82758,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180426,689913,58132,3058,3758,17732,79491,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180427,689913,58132,3079,3757,17313,78397,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180430,689913,58132,3109.5,3798.0,16251,78997,107.9,104.29,112.19,417.63012660000004,131972,8406394,245
20180501,689913,56534,3124.75,3818.5,17742,78997,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180502,689913,56534,3140,3839,17712,79838,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180503,689913,56534,3134,3854,17481,80275,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180504,689913,56534,3155,3853,16986,78953,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180508,689913,56534,3142.333333333333,3831.6666666666665,13782,79395,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180509,689913,56534,3136,3821,17542,79395,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180510,689913,56534,3149,3835,17631,80250,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180511,689913,56534,3163,3838,17507,80094,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180514,689913,56534,3164.5,3842.0,15628,80144,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180515,689913,56534,3165.25,3844.0,18137,79811,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180516,689913,56534,3166,3846,18032,80144,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180517,689913,56534,3184,3846,18465,79666,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180518,689913,56534,3209,3858,18403,79758,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180521,689913,56534,3199.0,3862.5,17035,79666,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180522,689913,56534,3194.0,3864.75,18067,79666,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180523,689913,56534,3189,3867,18349,79814,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180524,689913,56534,3197,3879,18293,80982,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180525,689913,56534,3195,3914,17897,81453,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180528,689913,56534,3190.5,3944.5,17058,81074,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180529,689913,56534,3188.25,3959.75,18417,81074,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180530,689913,56534,3186,3975,18176,81074,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180531,689913,56534,3190,3982,18462,78797,108.8,104.34,110.2,414.9089672,113968,8406394,245
20180601,689913,49673,3201,3987,18367,79558,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180604,689913,49673,3238.5,4004.5,16579,80240,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180605,689913,49673,3257.25,4013.25,18525,79770,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180607,689913,49673,3276,4022,18281,81184,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180608,689913,49673,3279,4016,17763,81184,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180611,689913,49673,3261.5,3992.5,13709,81284,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180612,689913,49673,3252.75,3980.75,18299,81284,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180613,689913,49673,3244,3969,15379,81284,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180614,689913,49673,3252,3971,18438,78929,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180615,689913,49673,3282,3981,18323,78929,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180618,689913,49673,3244.5,4039.5,17954,79356,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180619,689913,49673,3225.75,4068.75,18522,79356,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180620,689913,49673,3207,4098,18331,79356,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180621,689913,49673,3260,4028,18178,80040,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180622,689913,49673,3237,4007,17996,79771,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180625,689913,49673,3238.0,4002.5,17718,78386,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180626,689913,49673,3238.5,4000.25,18161,78386,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180627,689913,49673,3239,3998,17787,77824,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180628,689913,49673,3280,4036,17613,77386,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180629,689913,49673,3286,4034,16980,78869,106.3,104.13,107.47,413.9824648,93969,8406394,245
20180702,724583,54057,3317.5,4053.5,16090,79522,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180703,724583,54057,3333.25,4063.25,17857,80116,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180704,724583,54057,3349,4073,17713,81008,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180705,724583,54057,3349,4073,17864,83200,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180706,724583,54057,3305,4080,18111,82950,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180709,724583,54057,3292.5,4074.0,16503,82749,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180710,724583,54057,3286.25,4071.0,18001,83006,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180711,724583,54057,3280,4068,17557,83006,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180712,724583,54057,3278.3333333333335,4028.666666666667,17350,79861,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180713,724583,54057,3277.5,4009.0,17041,79278,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180716,724583,54057,3276.6666666666665,3989.333333333333,15791,79000,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180717,724583,54057,3275.8333333333335,3969.666666666667,17474,79278,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180718,724583,54057,3275,3950,17128,79000,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180719,724583,54057,3236,3917,17272,80886,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180720,724583,54057,3227,3917,17044,80686,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
